Name,Clothing,Category,Weight,ID,No,ID_W
pant_1_move10_148_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_149_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_150_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_151_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_152_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_153_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_154_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_155_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_156_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_157_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_158_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_159_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_160_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_161_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_162_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_163_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_164_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_165_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_166_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_167_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_168_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_169_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_170_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_171_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_172_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_173_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_174_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_175_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_176_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_177_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_178_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_179_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_180_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_181_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_182_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_183_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_184_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_185_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_186_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_187_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_188_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_189_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_190_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_191_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_192_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_193_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_194_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_195_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_196_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_197_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_198_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_199_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move10_200_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_001_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_002_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_003_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_004_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_005_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_006_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_007_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_008_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_009_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_010_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_011_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_012_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_013_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_014_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_015_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_016_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_017_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_018_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_019_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_020_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_021_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_022_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_023_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_024_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_025_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_026_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_027_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_028_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_029_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_030_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_031_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_032_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_033_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_034_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_035_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_036_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_037_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_038_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_039_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_040_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_041_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_042_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_043_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_044_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_045_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_046_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_047_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_048_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_049_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_050_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_051_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_052_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_053_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_054_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_055_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_056_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_057_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_058_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_059_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_060_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_061_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_062_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_063_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_064_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_065_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_066_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_067_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_068_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_069_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_070_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_071_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_072_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_073_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_074_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_075_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_076_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_077_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_078_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_079_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_080_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_081_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_082_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_083_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_084_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_085_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_086_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_087_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_088_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_089_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_090_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_091_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_092_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_093_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_094_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_095_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_096_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_097_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_098_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_099_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_100_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_101_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_102_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_103_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_104_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_105_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_106_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_107_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_108_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_109_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_110_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_111_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_112_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_113_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_114_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_115_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_116_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_117_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_118_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_119_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_120_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_121_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_122_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_123_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_124_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_125_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_126_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_127_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_128_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_129_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_130_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_131_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_132_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_133_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_134_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_135_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_136_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_137_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_138_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_139_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_140_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_141_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_142_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_143_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_144_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_145_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_146_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_147_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_148_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_149_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_150_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_151_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_152_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_153_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_154_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_155_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_156_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_157_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_158_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_159_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_160_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_161_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_162_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_163_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_164_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_165_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_166_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_167_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_168_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_169_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_170_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_171_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_172_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_173_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_174_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_175_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_176_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_177_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_178_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_179_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_180_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_181_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_182_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_183_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_184_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_185_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_186_depth_masked.png,pant_one,PANT,medium,0,1,1
pant_1_move1_187_depth_masked.png,pant_one,PANT,medium,0,1,1
