Name,Clothing,Category,Weight,ID,No,ID_W
shirt_1_move10_042_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_043_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_044_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_045_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_046_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_047_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_048_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_049_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_050_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_051_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_052_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_053_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_054_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_055_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_056_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_057_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_058_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_059_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_060_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_061_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_062_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_063_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_064_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_065_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_066_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_067_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_068_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_069_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_070_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_071_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_072_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_073_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_074_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_075_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_076_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_077_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_078_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_079_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_080_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_081_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_082_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_083_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_084_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_085_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_086_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_087_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_088_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_089_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_090_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_091_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_092_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_093_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_094_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_095_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_096_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_097_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_098_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_099_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_100_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_101_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_102_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_103_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_104_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_105_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_106_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_107_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_108_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_109_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_110_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_111_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_112_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_113_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_114_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_115_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_116_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_117_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_118_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_119_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_120_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_121_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_122_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_123_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_124_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_125_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_126_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_127_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_128_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_129_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_130_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_131_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_132_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_133_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_134_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_135_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_136_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_137_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_138_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_139_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_140_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_141_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_142_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_143_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_144_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_145_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_146_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_147_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_148_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_149_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_150_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_151_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_152_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_153_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_154_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_155_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_156_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_157_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_158_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_159_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_160_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_161_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_162_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_163_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_164_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_165_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_166_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_167_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_168_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_169_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_170_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_171_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_172_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_173_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_174_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_175_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_176_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_177_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_178_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_179_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_180_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_181_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_182_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_183_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_184_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_185_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_186_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_187_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_188_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_189_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_190_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_191_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_192_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_193_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_194_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_195_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_196_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_197_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_198_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_199_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
shirt_1_move10_200_depth_masked.png,shirt_one,SHIRT,medium,1,2,1
